1.758156096000000002e+00,1.331316307187080383e-04,2.991396468132735383e-04,7.304571336135268211e-04,-4.208348989486694336e-01,-6.237611174583422846e-01,9.790152549743652344e+00
1.778299105999999963e+00,8.845030970405787230e-05,9.523727931082258175e-05,8.008466102182865143e-04,-4.099558889865875244e-01,-6.218190193176257319e-01,9.787296295166015625e+00
1.798363511000000026e+00,3.023266617674380541e-04,2.640276798047125340e-04,-6.334856152534487574e-05,-4.097863435745239258e-01,-6.202077865600573725e-01,9.779134750366210938e+00
1.820188804999999910e+00,5.612765671685338020e-04,-5.501000559888780117e-04,-3.991817648056893999e-04,-4.109116196632385254e-01,-6.280890703201281733e-01,9.783352851867675781e+00
1.838608927999999976e+00,-2.700013283174484968e-05,-2.097223186865448681e-04,2.426901919534430179e-04,-4.129836559295654297e-01,-6.236765980720507807e-01,9.786561965942382812e+00
1.858938446000000022e+00,-3.521759645082056522e-04,-2.053477801382541385e-04,1.884231314761564407e-04,-4.079808592796325684e-01,-6.344363689422595209e-01,9.785567283630371094e+00
1.879054454000000041e+00,-1.360042952001094818e-04,-3.192191652487962354e-04,1.104450435377657413e-03,-4.062433838844299316e-01,-6.272847652435290522e-01,9.784515380859375000e+00
1.899376473000000010e+00,-4.336337951826862991e-05,1.106209456338546764e-04,-3.453377576079219580e-04,-4.023160338401794434e-01,-6.285240054130541987e-01,9.789882659912109375e+00
1.921340773000000057e+00,-3.786273009609431028e-05,-1.649117621127517115e-04,-8.438180666416883469e-04,-4.133092761039733887e-01,-6.248275637626635737e-01,9.785185813903808594e+00
1.939671592000000055e+00,8.732954156585037708e-04,6.605674861930311810e-04,4.563113616313784772e-04,-4.040410518646240234e-01,-6.270565390586840815e-01,9.788344383239746094e+00
1.959953607999999958e+00,2.703011268749833107e-04,-1.363947376376017386e-04,4.309124778956174850e-04,-4.120673239231109619e-01,-6.225652098655688471e-01,9.786849975585937500e+00
1.980289326999999933e+00,3.858046839013695717e-04,3.918730362784116918e-04,-3.758284146897495335e-04,-4.050557613372802734e-01,-6.252281665801989741e-01,9.781665802001953125e+00
2.000508840000000177e+00,1.327646605204790831e-04,-7.780264131724835526e-04,-8.071094052866100181e-04,-4.057205617427825928e-01,-6.269739866256701655e-01,9.785480499267578125e+00
2.022977465999999946e+00,-4.167760780546814203e-04,5.709654651582239974e-04,-5.556695978157223355e-04,-4.008717238903045654e-01,-6.222253441810595698e-01,9.768331527709960938e+00
2.040896963999999869e+00,-1.175239449366927147e-03,-2.396624768152832714e-04,2.715680748224258965e-04,-4.093745648860931396e-01,-6.249233484268176264e-01,9.785851478576660156e+00
2.061490095999999994e+00,-6.110988033469766378e-05,8.320885244756938111e-04,5.107069155201314796e-04,-4.096507132053375244e-01,-6.279292106628405756e-01,9.779294013977050781e+00
2.081591003000000217e+00,-5.905238213017582893e-04,-7.034604204818606377e-04,-6.605144153581924056e-05,-4.085192680358886719e-01,-6.225643754005419916e-01,9.777182579040527344e+00
