4.185695807799999812e+01,4.956252098083496094e+00
4.195803261599999701e+01,4.975293159484863281e+00
4.205918875900000131e+01,4.997162818908691406e+00
4.216066411799999969e+01,5.007852554321289062e+00
4.226178705899999954e+01,5.007465362548828125e+00
4.236322111599999829e+01,5.001474380493164062e+00
4.246453166700000281e+01,4.985912799835205078e+00
4.256564690700000142e+01,4.972520828247070312e+00
4.266739017999999817e+01,4.965039730072021484e+00
4.276880413599999997e+01,4.962073802947998047e+00
4.286976076900000265e+01,4.959407329559326172e+00
4.297133683300000229e+01,4.961620330810546875e+00
4.307270088700000343e+01,4.977127552032470703e+00
4.317395573499999983e+01,4.988718032836914062e+00
4.327498757099999693e+01,4.993328094482421875e+00
4.337719586800000116e+01,4.992930889129638672e+00
4.347797579099999865e+01,4.986270427703857422e+00
4.357948155199999718e+01,4.978646755218505859e+00
4.368085550600000033e+01,4.969996452331542969e+00
4.378210165299999801e+01,4.965529918670654297e+00
4.388290227800000309e+01,4.967422485351562500e+00
4.398405321999999984e+01,4.972021102905273438e+00
4.408551297799999702e+01,4.974099636077880859e+00
4.418670482299999946e+01,4.974629878997802734e+00
4.428803467499999869e+01,4.976373672485351562e+00
4.438948823300000157e+01,4.980170249938964844e+00
4.449044536499999936e+01,4.972767353057861328e+00
4.459185332100000210e+01,4.969156742095947266e+00
4.469284995499999980e+01,4.969559192657470703e+00
4.479442652000000180e+01,4.969789505004882812e+00
4.489544075500000275e+01,4.963708877563476562e+00
4.499828628499999894e+01,4.964156627655029297e+00
4.510491721199999660e+01,4.964943885803222656e+00
4.520447187100000264e+01,4.966193199157714844e+00
4.530549760699999950e+01,4.970455646514892578e+00
4.540632783299999886e+01,4.977093696594238281e+00
4.550757068000000061e+01,4.978647232055664062e+00
4.560882202799999874e+01,4.983309745788574219e+00
4.570960465099999936e+01,4.982184886932373047e+00
4.581211676400000243e+01,4.976437568664550781e+00
4.591236966000000308e+01,4.971567630767822266e+00
4.601351180199999646e+01,4.967401981353759766e+00
4.611484535400000340e+01,4.953830718994140625e+00
4.621590189100000146e+01,4.926553726196289062e+00
4.631708983600000096e+01,4.890995025634765625e+00
4.641849609100000151e+01,4.866396903991699219e+00
4.652096930199999747e+01,4.848402500152587891e+00
4.662154791500000073e+01,4.838912487030029297e+00
4.672303257499999773e+01,4.826986312866210938e+00
4.682432392399999799e+01,4.818872928619384766e+00
4.692500264200000260e+01,4.820635795593261719e+00
4.702661380899999699e+01,4.823988437652587891e+00
4.712823857600000110e+01,4.834617614746093750e+00
4.722999587200000349e+01,4.847602367401123047e+00
4.733080572299999744e+01,4.864696025848388672e+00
4.743220570399999758e+01,4.884140014648437500e+00
4.753322586499999858e+01,4.904469966888427734e+00
4.763458994399999824e+01,4.912095069885253906e+00
4.773608672999999669e+01,4.916177749633789062e+00
4.783704988899999933e+01,4.921164512634277344e+00
4.793935471700000051e+01,4.933684825897216797e+00
4.804164734399999759e+01,4.953029632568359375e+00
4.814300712299999674e+01,4.970470428466796875e+00
4.824436410199999870e+01,4.983022689819335938e+00
4.834540656499999756e+01,4.996398925781250000e+00
4.844642262600000038e+01,5.008011817932128906e+00
4.854788580999999681e+01,5.006611824035644531e+00
4.864931269200000230e+01,5.001949310302734375e+00
4.875022484800000200e+01,4.983131408691406250e+00
4.885185044100000340e+01,4.950370788574218750e+00
4.895328212399999757e+01,4.899185180664062500e+00
4.905479571099999703e+01,4.845911502838134766e+00
4.915578407000000283e+01,4.784456729888916016e+00
4.925705014399999726e+01,4.722439289093017578e+00
4.935844382500000194e+01,4.654810905456542969e+00
4.946001031499999812e+01,4.599491119384765625e+00
4.956132859200000240e+01,4.553102493286132812e+00
4.966236375399999758e+01,4.524802684783935547e+00
4.976355562399999855e+01,4.506356716156005859e+00
