7.626227129999999521e-01,6.777457147836685181e-02,5.694482475519180298e-02,1.734398156404495239e-01,-9.991986870018397804e-01,3.234410004238551933e-02,-2.050629889606239709e-02,-1.163514329361437123e-02,5.578203010468804970e-03,2.863521089989152363e-03,4.876634290067044519e-02
7.957703739999999470e-01,6.633033603429794312e-02,5.688463896512985229e-02,1.757910698652267456e-01,-9.991988134423854806e-01,3.234492651574303462e-02,-2.049668480479036048e-02,-1.163847289464670261e-02,5.084240032258707277e-03,2.614306568486216269e-03,4.934555723830841983e-02
8.276014689999999785e-01,6.566128879785537720e-02,5.693901702761650085e-02,1.784011125564575195e-01,-9.991990663234764369e-01,3.233750010932651825e-02,-2.049478622097384434e-02,-1.163746137028248868e-02,5.006355821448476608e-03,2.114036306306625590e-03,4.976754790293680397e-02
8.639459900000000525e-01,6.508145481348037720e-02,5.698041617870330811e-02,1.808578372001647949e-01,-9.991994456451129825e-01,3.231949879520080310e-02,-2.050870455915005872e-02,-1.163396318185600138e-02,4.896912991765283406e-03,1.822290244183546928e-03,5.013327792840954755e-02
8.967398330000000417e-01,6.458593159914016724e-02,5.701061338186264038e-02,1.832035928964614868e-01,-9.991992770577190486e-01,3.231827851222751624e-02,-2.051908124496234359e-02,-1.163101290246032656e-02,4.806526688562210922e-03,1.479463235045561879e-03,5.049764849286092483e-02
9.288119400000000025e-01,6.372689455747604370e-02,5.723075568675994873e-02,1.856513470411300659e-01,-9.991993192045676153e-01,3.230732559997074455e-02,-2.053973846908874537e-02,-1.162557595900237835e-02,4.570824188682875988e-03,1.374420369889800542e-03,5.106178316177351767e-02
9.651995639999999543e-01,6.124173477292060852e-02,5.817785114049911499e-02,1.893496513366699219e-01,-9.991992349108704818e-01,3.231419882900056495e-02,-2.053879740898683498e-02,-1.161680941451215428e-02,3.555322476699035363e-03,1.544582298040361561e-03,5.246623067859956802e-02
9.979716060000000111e-01,5.947322025895118713e-02,5.886862054467201233e-02,1.919603198766708374e-01,-9.991991084703248927e-01,3.231750999078670389e-02,-2.053397949736643704e-02,-1.162452228778965320e-02,2.925804897842455496e-03,1.674817349908398149e-03,5.333157252499329953e-02
1.030075314000000075e+00,5.787955969572067261e-02,5.950881168246269226e-02,1.943968832492828369e-01,-9.991989398829308477e-01,3.233259197710851990e-02,-2.051618957602779209e-02,-1.163269877640077561e-02,2.401204074158637663e-03,1.808487224536746950e-03,5.415516508661496337e-02
1.066635046000000031e+00,5.697408318519592285e-02,6.036409735679626465e-02,1.978641450405120850e-01,-9.991983919739002573e-01,3.234431802061765726e-02,-2.051389388987296183e-02,-1.164673367695479196e-02,2.308698024350439720e-03,2.192538829687560795e-03,5.537358642210727516e-02
1.099219378999999996e+00,5.669309943914413452e-02,6.141871958971023560e-02,2.024382501840591431e-01,-9.991978019180211001e-01,3.235920705339864062e-02,-2.051476777843505572e-02,-1.165313999792855389e-02,2.490106805288837960e-03,2.654641857738461539e-03,5.688102874194862074e-02
1.134329037999999956e+00,5.648175626993179321e-02,6.241536140441894531e-02,2.065761834383010864e-01,-9.991965375125657634e-01,3.238574310434780973e-02,-2.053631074492469691e-02,-1.164799808241018426e-02,2.737841419275350522e-03,3.150279537868638704e-03,5.812502419657926411e-02
1.169200084999999945e+00,5.630965903401374817e-02,6.358877569437026978e-02,2.113893777132034302e-01,-9.991955681350500607e-01,3.240039703673943533e-02,-2.056452015746864162e-02,-1.164407842549864021e-02,3.202884656196652597e-03,3.743821878163472970e-03,5.960984602511770064e-02
1.214364849000000079e+00,5.710834264755249023e-02,6.496096402406692505e-02,2.148605734109878540e-01,-9.991952731071104266e-01,3.240290148150329341e-02,-2.057541314217518555e-02,-1.164226611101276850e-02,3.867635594084457319e-03,4.578218693093919281e-03,6.042871640243457909e-02
1.245634115000000097e+00,5.813791230320930481e-02,6.669382750988006592e-02,2.187959551811218262e-01,-9.991941351422006790e-01,3.242202495547060609e-02,-2.059812041535493549e-02,-1.164584859313611172e-02,4.615230570675140503e-03,5.576880655032960370e-03,6.139349700976932944e-02
