1.602851028899999974e+01,1.867547072470188185e-06,3.374111056327819936e-05,-2.413278222084045731e-05
1.606893664200000060e+01,4.936547577381134527e-06,3.283422291278839108e-05,-2.005929350852966761e-05
1.616982526500000006e+01,5.314696463756263360e-08,3.499378859996795548e-05,-2.269815057516098430e-05
1.621055093500000055e+01,-1.481477171182632595e-06,3.339657187461853223e-05,-2.130488157272339197e-05
1.631174337499999893e+01,1.053399220108985902e-06,3.218857944011688417e-05,-2.062505781650543512e-05
1.635218622900000085e+01,3.657989203929901431e-06,3.467730879783630744e-05,-2.169971913099289339e-05
1.645522237200000149e+01,1.673077605664730167e-06,3.576532602310180623e-05,-2.110867351293564410e-05
1.649788655000000048e+01,-7.364456541836262257e-07,3.595018386840820345e-05,-2.174237817525864205e-05
1.661219522100000034e+01,3.550499305129051454e-06,3.716094195842743335e-05,-1.881715506315231702e-05
1.667229927099999998e+01,1.943309977650642613e-06,3.667353093624115202e-05,-2.108497023582458769e-05
1.675176700000000096e+01,1.337068993598222890e-06,3.499580323696136619e-05,-2.107166200876236568e-05
1.681176854499999962e+01,4.089247435331344862e-06,3.570471704006195166e-05,-2.003705203533173002e-05
1.689192891200000091e+01,3.154336661100387723e-06,3.384758234024047861e-05,-2.171307206153869928e-05
1.695208836600000168e+01,3.097534179687500210e-06,3.545588850975036466e-05,-2.297000586986542065e-05
1.703287006800000114e+01,2.831514552235603667e-06,3.769294023513794094e-05,-1.732010543346405304e-05
1.709329243599999870e+01,7.091629784554242925e-07,3.547352254390716915e-05,-2.184312045574188514e-05
1.717391592899999964e+01,1.487146969884634158e-06,3.624804615974426276e-05,-2.233169525861740523e-05
1.723452280700000117e+01,3.341051563620567494e-06,3.416185975074767994e-05,-2.261804938316345809e-05
1.731505629600000162e+01,3.430766612291336400e-06,3.738197684288025293e-05,-2.099773436784744586e-05
1.737562967199999875e+01,3.901862725615501638e-06,3.552805185317993534e-05,-2.236152142286301149e-05
1.745652228100000158e+01,3.553846105933189355e-06,3.614749610424041609e-05,-2.126584202051163175e-05
1.751696264899999989e+01,5.275741219520569369e-06,3.601642549037933476e-05,-2.413917779922485727e-05
1.759814067399999971e+01,2.545613050460815505e-06,3.549328446388244949e-05,-2.087259739637375259e-05
1.765920697800000028e+01,3.706697002053260951e-06,3.148501813411712689e-05,-2.135977447032928826e-05
1.774005288400000069e+01,2.150646597146987899e-06,3.410776555538177330e-05,-1.809450238943100363e-05
1.780100598099999942e+01,4.855792969465256103e-06,3.526680171489715793e-05,-2.031826227903366363e-05
1.788175818199999867e+01,3.530881553888320978e-06,3.431454896926880330e-05,-2.075606733560562685e-05
1.794304059699999954e+01,2.084660343825817267e-06,3.532567024230957430e-05,-1.630788147449493966e-05
